Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
AGFchainlinkFenceDoor,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFchainlinkFenceDoorDouble,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFchainlinkGateDouble,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFchainlinkGateDoubleWide,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorBlue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorBrown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleBlue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleBrown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleGreen,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleGrey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleOrange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoublePink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoublePurple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleRed,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleWhite,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorDoubleYellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorGreen,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorGrey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorOrange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorPink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorPurple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorRed,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorWhite,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFclosetDoorYellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsBlack,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsBlue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsBrown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsGreen,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsGrey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsOrange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsPink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsPurple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsRed,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsWhite,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcntArmoireDoorsYellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialBulletproofGlassDoor,,,,,[ff0000]Obsolete[-],0,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialBulletproofGlassDoorDouble,,,,,[ff0000]Obsolete[-],0,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialBulletproofSlidingDoor,,,,,[ff0000]Obsolete[-],0,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV1Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
